host_id,neighbourhood,latitude,longitude,room_type,price in $,minimum_nights,availability_365,Apartment_type,City,Rating,No_of_bed_rooms,No_of_beds,No_of_bathrooms,Bathroom_type
3564543.0,IJburg - Zeeburgereiland,52.36158,4.97639,Entire home/apt,211.0,7.0,92.0,Rental unit,Amsterdam,4.76,2.0,2.0,1.0,private
2302855.0,De Baarsjes - Oud-West,52.36706,4.86465,Entire home/apt,149.0,5.0,0.0,Rental unit,Amsterdam,4.8,1.0,1.0,1.0,private
125667.0,De Pijp - Rivierenbuurt,52.35099,4.886627,Private room,195.0,3.0,154.0,Houseboat,Amsterdam,4.74,,1.0,,private
5617295.0,Centrum-West,52.37811,4.89196,Entire home/apt,275.0,4.0,0.0,Rental unit,Amsterdam,4.92,1.0,1.0,1.0,private
4817958.0,De Baarsjes - Oud-West,52.3699759585437,4.8565197180514,Entire home/apt,225.0,3.0,3.0,Condo,Amsterdam,4.9,1.0,1.0,1.5,private
5622526.0,Slotervaart,52.35166,4.83893,Entire home/apt,289.0,6.0,141.0,Townhouse,Amsterdam,5.0,3.0,3.0,1.5,private
3607736.0,Bos en Lommer,52.37449,4.84762,Entire home/apt,240.0,5.0,0.0,Rental unit,Amsterdam,4.87,2.0,2.0,1.5,private
488009.0,Buitenveldert - Zuidas,52.33229,4.87431,Private room,79.0,2.0,301.0,Rental unit,Amsterdam,4.39,1.0,1.0,1.0,shared
3644216.0,De Pijp - Rivierenbuurt,52.35537,4.89477,Private room,211.0,3.0,14.0,Rental unit,Amsterdam,4.88,1.0,1.0,,private
5646154.0,Oud-Noord,52.38355,4.90951,Private room,130.0,2.0,221.0,Houseboat,Amsterdam,4.82,1.0,1.0,,private
4917532.0,Centrum-West,52.379,4.87909,Entire home/apt,210.0,5.0,21.0,Rental unit,Amsterdam,4.65,2.0,2.0,1.5,private
5711109.0,De Baarsjes - Oud-West,52.36926,4.86997,Entire home/apt,295.0,4.0,0.0,Rental unit,Amsterdam,4.94,2.0,2.0,1.0,private
2212219.0,Oud-Oost,52.35673,4.90778,Private room,103.0,2.0,66.0,Rental unit,Amsterdam,4.62,1.0,1.0,1.5,shared
4937229.0,Zuid,52.35864,4.87632,Entire home/apt,449.0,3.0,1.0,Home,Amsterdam,4.97,4.0,4.0,2.5,private
3689867.0,De Baarsjes - Oud-West,52.36462,4.86824,Entire home/apt,120.0,2.0,7.0,Rental unit,Amsterdam,4.69,1.0,1.0,1.0,private
5714947.0,Centrum-West,52.3879318237305,4.88492918014526,Entire home/apt,950.0,3.0,222.0,Loft,Amsterdam,4.98,3.0,3.0,2.5,private
4947559.0,Watergraafsmeer,52.35448,4.93366,Entire home/apt,125.0,2.0,121.0,Loft,Amsterdam,4.91,1.0,1.0,1.0,private
5732915.0,Zuid,52.3543,4.88103,Entire home/apt,143.0,4.0,0.0,Rental unit,Amsterdam,4.94,1.0,1.0,1.5,private
5750100.0,Centrum-Oost,52.36377,4.91788,Entire home/apt,970.0,3.0,336.0,Loft,Amsterdam,4.64,4.0,4.0,1.5,private
3713242.0,Centrum-West,52.38284,4.89007,Entire home/apt,178.0,2.0,7.0,Rental unit,Amsterdam,4.63,1.0,1.0,1.0,private
4281750.0,Zuid,52.3395,4.84898,Entire home/apt,149.0,2.0,187.0,Rental unit,Amsterdam,4.79,1.0,1.0,1.0,private
3723928.0,Westerpark,52.37752,4.87086,Private room,79.0,2.0,147.0,Condo,Amsterdam,4.74,1.0,1.0,1.0,shared
5750107.0,Westerpark,52.38912,4.87907,Entire home/apt,175.0,2.0,55.0,Rental unit,Amsterdam,4.82,1.0,1.0,1.0,private
2976877.0,Oud-Oost,52.36227,4.92893,Entire home/apt,200.0,4.0,134.0,Loft,Amsterdam,4.72,3.0,3.0,3.0,private
5022352.0,De Baarsjes - Oud-West,52.3709,4.85301,Entire home/apt,169.0,3.0,8.0,Condo,Amsterdam,4.91,1.0,1.0,1.0,private
5033331.0,IJburg - Zeeburgereiland,52.356197,4.991435,Private room,280.0,3.0,35.0,Guesthouse,Amsterdam,4.92,2.0,2.0,1.5,private
2712718.0,De Baarsjes - Oud-West,52.36051,4.86451,Entire home/apt,316.0,7.0,206.0,Home,Amsterdam,4.98,3.0,3.0,1.0,private
1899420.0,Zuid,52.34746,4.87559,Private room,103.0,1.0,30.0,Rental unit,Amsterdam,4.41,1.0,1.0,1.5,shared
3775786.0,Centrum-Oost,52.36112,4.89632,Entire home/apt,400.0,3.0,0.0,Loft,Amsterdam,4.89,2.0,2.0,1.0,private
5037506.0,Oud-Noord,52.4016,4.89785,Private room,636.0,2.0,41.0,Boat,Amsterdam,4.78,7.0,7.0,2.0,private
3788198.0,Centrum-West,52.38079,4.88536,Entire home/apt,200.0,2.0,167.0,Rental unit,Amsterdam,4.68,1.0,1.0,1.0,private
5062046.0,De Baarsjes - Oud-West,52.3624,4.86575,Entire home/apt,195.0,3.0,0.0,Loft,Amsterdam,4.67,3.0,3.0,1.0,private
3788673.0,Centrum-Oost,52.36052,4.89568,Private room,153.0,3.0,57.0,Bed and breakfast,Amsterdam,4.65,1.0,1.0,,private
3267693.0,Westerpark,52.3731,4.86859,Private room,95.0,3.0,173.0,Rental unit,Amsterdam,4.75,1.0,1.0,1.0,shared
5878526.0,IJburg - Zeeburgereiland,52.36064,4.97643,Entire home/apt,160.0,4.0,67.0,Condo,Amsterdam,4.8,1.0,1.0,1.0,private
5102632.0,Westerpark,52.37991,4.87414,Private room,110.0,3.0,218.0,Rental unit,Amsterdam,4.8,1.0,1.0,1.5,private
5134833.0,Osdorp,52.35595,4.79661,Private room,85.0,2.0,204.0,Rental unit,Amsterdam,4.87,1.0,1.0,,private
3529778.0,Centrum-West,52.37228,4.89668,Private room,195.0,2.0,263.0,Townhouse,Amsterdam,4.48,2.0,2.0,1.0,shared
3823268.0,Centrum-Oost,52.37098,4.9227,Entire home/apt,168.0,5.0,21.0,Rental unit,Amsterdam,5.0,2.0,2.0,1.5,private
5157959.0,Zuid,52.35367,4.85058,Entire home/apt,150.0,3.0,0.0,Rental unit,Amsterdam,4.75,1.0,1.0,1.0,private
3846003.0,Centrum-Oost,52.36256,4.9108,Private room,99.0,3.0,155.0,Rental unit,Amsterdam,4.8,4.0,4.0,1.0,shared
5893654.0,Oud-Oost,52.35764,4.9067,Entire home/apt,164.0,3.0,12.0,Guesthouse,Amsterdam,4.82,2.0,2.0,1.0,private
2816647.0,Bos en Lommer,52.37839,4.84853,Entire home/apt,200.0,3.0,0.0,Rental unit,Amsterdam,4.8,2.0,2.0,1.5,private
5162447.0,Watergraafsmeer,52.35149,4.92265,Entire home/apt,140.0,3.0,5.0,Home,Amsterdam,4.67,2.0,2.0,2.0,private
3877342.0,Westerpark,52.37654,4.87003,Entire home/apt,495.0,2.0,216.0,Boat,Amsterdam,4.87,3.0,3.0,2.0,private
6101182.0,Zuid,52.3537,4.88632,Entire home/apt,102.0,2.0,0.0,Rental unit,Amsterdam,4.64,1.0,1.0,1.0,private
176944339.0,Centrum-Oost,52.36866,4.92071,Entire home/apt,1129.0,2.0,236.0,Boat,Amsterdam,4.78,8.0,8.0,2.5,private
4139948.0,Centrum-West,52.3666,4.88564,Private room,89.0,30.0,169.0,Rental unit,Amsterdam,4.43,1.0,1.0,1.5,private
126790.0,De Baarsjes - Oud-West,52.36688,4.87684,Entire home/apt,171.0,4.0,3.0,Rental unit,Amsterdam,4.87,1.0,1.0,1.0,private
6127483.0,Bos en Lommer,52.37802,4.84513,Private room,75.0,3.0,66.0,Condo,Amsterdam,4.66,1.0,1.0,1.5,shared
6020988.0,Oud-Oost,52.35696,4.92971,Entire home/apt,180.0,3.0,0.0,Rental unit,Amsterdam,4.82,2.0,2.0,3.0,private
3518386.0,Oud-Oost,52.35659,4.90827,Private room,117.0,1.0,170.0,Guest suite,Amsterdam,4.94,1.0,1.0,1.0,private
3548522.0,De Baarsjes - Oud-West,52.36131,4.8519,Private room,60.0,2.0,142.0,Rental unit,Amsterdam,4.68,2.0,2.0,1.0,shared
6300541.0,Bijlmer-Centrum,52.31774,4.94647,Private room,55.0,1.0,230.0,Rental unit,Amsterdam,4.71,2.0,2.0,1.0,shared
3966326.0,De Pijp - Rivierenbuurt,52.34829,4.91047,Entire home/apt,250.0,4.0,67.0,Rental unit,Amsterdam,4.86,2.0,2.0,1.5,private
5134833.0,Osdorp,52.35622,4.79544,Private room,80.0,2.0,154.0,Rental unit,Amsterdam,4.85,1.0,1.0,1.0,shared
6302268.0,Bos en Lommer,52.38231,4.84866,Entire home/apt,75.0,3.0,0.0,Rental unit,Amsterdam,4.19,1.0,1.0,1.5,private
6057160.0,Centrum-Oost,52.36474,4.90273,Entire home/apt,180.0,4.0,2.0,Rental unit,Amsterdam,4.7,1.0,1.0,1.0,private
3970753.0,Centrum-Oost,52.37266,4.90456,Entire home/apt,300.0,4.0,82.0,Rental unit,Amsterdam,4.94,1.0,1.0,1.0,private
6299692.0,De Pijp - Rivierenbuurt,52.34227,4.91217,Entire home/apt,120.0,6.0,149.0,Rental unit,Amsterdam,4.72,1.0,1.0,1.0,private
3975477.0,De Baarsjes - Oud-West,52.37066,4.87405,Private room,180.0,2.0,219.0,Rental unit,Amsterdam,4.92,1.0,1.0,1.5,private
6064024.0,De Baarsjes - Oud-West,52.36603,4.86833,Entire home/apt,145.0,5.0,7.0,Rental unit,Amsterdam,4.83,1.0,1.0,1.0,private
5331982.0,De Baarsjes - Oud-West,52.36042,4.86161,Entire home/apt,285.0,3.0,0.0,Rental unit,Amsterdam,4.86,1.0,1.0,1.0,private
6063077.0,Centrum-Oost,52.37309,4.90845,Private room,200.0,2.0,178.0,Houseboat,Amsterdam,4.91,1.0,1.0,,private
1387938.0,De Baarsjes - Oud-West,52.36827,4.87107,Entire home/apt,100.0,6.0,0.0,Rental unit,Amsterdam,4.74,1.0,1.0,1.5,private
4000086.0,Centrum-West,52.36754,4.88733,Entire home/apt,325.0,3.0,0.0,Rental unit,Amsterdam,4.94,1.0,1.0,1.0,private
506601.0,Centrum-Oost,52.36251,4.88962,Entire home/apt,650.0,3.0,109.0,Home,Amsterdam,4.77,5.0,5.0,3.5,private
7570689.0,Centrum-Oost,52.36541,4.92481,Private room,101.0,2.0,155.0,Rental unit,Amsterdam,4.91,1.0,1.0,,private
6072512.0,Watergraafsmeer,52.3538131713867,4.94122123718262,Entire home/apt,250.0,5.0,23.0,Home,Amsterdam,4.7,2.0,2.0,1.0,private
6368949.0,Oud-Oost,52.35823,4.92035,Entire home/apt,295.0,4.0,135.0,Rental unit,Amsterdam,4.87,4.0,4.0,1.0,private
6074859.0,Gaasperdam - Driemond,52.30573,5.01471,Private room,45.0,2.0,4.0,Townhouse,Amsterdam,4.83,1.0,1.0,1.0,shared
6113063.0,De Pijp - Rivierenbuurt,52.35174,4.89701,Entire home/apt,85.0,5.0,0.0,Rental unit,Amsterdam,4.75,,2.0,1.0,private
2539835.0,De Aker - Nieuw Sloten,52.34255,4.80578,Shared room,50.0,3.0,0.0,Home,Amsterdam,4.81,2.0,2.0,1.5,shared
7622031.0,Oud-Oost,52.3537198859733,4.92357871320707,Entire home/apt,120.0,10.0,132.0,Rental unit,Amsterdam,,1.0,1.0,1.5,private
6428213.0,De Pijp - Rivierenbuurt,52.35043,4.90079,Entire home/apt,120.0,6.0,0.0,Rental unit,Amsterdam,4.95,1.0,1.0,1.0,private
7677579.0,Geuzenveld - Slotermeer,52.38277,4.80351,Entire home/apt,100.0,5.0,0.0,Home,Amsterdam,5.0,2.0,2.0,2.0,private
6127483.0,Bos en Lommer,52.37871,4.84688,Private room,69.0,28.0,135.0,Condo,Amsterdam,4.56,1.0,1.0,1.5,private
3136773.0,Oud-Noord,52.39259,4.91565,Entire home/apt,200.0,8.0,14.0,Home,Amsterdam,4.88,3.0,3.0,1.0,private
6211092.0,Westerpark,52.39054,4.88886,Entire home/apt,500.0,3.0,136.0,Boat,Amsterdam,4.84,2.0,2.0,3.0,private
1610324.0,Centrum-West,52.38598,4.89164,Private room,146.0,2.0,137.0,Houseboat,Amsterdam,4.93,1.0,1.0,,private
6506010.0,Zuid,52.35372,4.85028,Entire home/apt,425.0,6.0,126.0,Condo,Amsterdam,5.0,3.0,3.0,1.5,private
7681233.0,De Baarsjes - Oud-West,52.36239,4.86202,Entire home/apt,150.0,2.0,0.0,Rental unit,Amsterdam,4.63,2.0,2.0,1.5,private
5004150.0,Oud-Oost,52.34933,4.91314,Entire home/apt,150.0,3.0,32.0,Rental unit,Amsterdam,4.8,1.0,1.0,1.0,private
6534317.0,De Baarsjes - Oud-West,52.36501,4.87918,Entire home/apt,550.0,2.0,184.0,Rental unit,Amsterdam,4.88,4.0,4.0,2.0,private
7621004.0,Oostelijk Havengebied - Indische Buurt,52.36381,4.93857,Entire home/apt,135.0,5.0,4.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
6564574.0,De Baarsjes - Oud-West,52.36268,4.87346,Entire home/apt,130.0,2.0,22.0,Rental unit,Amsterdam,4.93,2.0,2.0,1.5,private
7767867.0,Bos en Lommer,52.37591,4.8479,Private room,65.0,7.0,4.0,Condo,Amsterdam,4.94,1.0,1.0,1.0,shared
8664912.0,De Pijp - Rivierenbuurt,52.34292,4.89445,Private room,93.0,2.0,224.0,Rental unit,Amsterdam,4.79,1.0,1.0,,private
1899420.0,Zuid,52.34736,4.87546,Private room,99.0,1.0,30.0,Rental unit,Amsterdam,4.55,1.0,1.0,1.0,shared
6565457.0,Oostelijk Havengebied - Indische Buurt,52.3639,4.93817,Entire home/apt,80.0,2.0,0.0,Rental unit,Amsterdam,4.86,1.0,1.0,1.0,private
8670477.0,Zuid,52.36079,4.88298,Entire home/apt,475.0,6.0,298.0,Rental unit,Amsterdam,4.61,2.0,2.0,2.0,private
6681879.0,De Pijp - Rivierenbuurt,52.35229,4.89105,Entire home/apt,300.0,4.0,18.0,Rental unit,Amsterdam,4.72,1.0,1.0,1.5,private
4355186.0,Bos en Lommer,52.37563,4.85014,Entire home/apt,169.0,28.0,3.0,Rental unit,Amsterdam,4.56,1.0,1.0,1.0,private
6673715.0,De Baarsjes - Oud-West,52.367088,4.863511,Private room,133.0,2.0,246.0,Home,Amsterdam,4.73,1.0,1.0,,private
7928859.0,Centrum-West,52.37938,4.89036,Private room,155.0,3.0,0.0,Loft,Amsterdam,4.99,1.0,1.0,,private
3877342.0,Westerpark,52.37993,4.8683,Private room,139.0,1.0,210.0,Boat,Amsterdam,4.86,2.0,2.0,,private
6212243.0,Oostelijk Havengebied - Indische Buurt,52.37074,4.95286,Entire home/apt,115.0,2.0,0.0,Home,Amsterdam,5.0,2.0,2.0,1.0,private
6673713.0,De Baarsjes - Oud-West,52.37006,4.85853,Entire home/apt,206.0,10.0,88.0,Rental unit,Amsterdam,4.76,1.0,1.0,1.5,private
6449836.0,De Baarsjes - Oud-West,52.35936,4.86001,Entire home/apt,400.0,5.0,10.0,Rental unit,Amsterdam,4.91,3.0,3.0,2.0,private
8729867.0,Centrum-Oost,52.36063,4.89241,Entire home/apt,497.0,3.0,7.0,Loft,Amsterdam,4.95,3.0,3.0,1.5,private
6126617.0,De Pijp - Rivierenbuurt,52.34903,4.89508,Entire home/apt,130.0,5.0,43.0,Condo,Amsterdam,4.91,1.0,1.0,1.5,private
6717134.0,Zuid,52.3455,4.84902,Entire home/apt,400.0,2.0,356.0,Houseboat,Amsterdam,5.0,1.0,1.0,1.5,private
7944104.0,De Pijp - Rivierenbuurt,52.35102,4.89063,Entire home/apt,228.0,2.0,0.0,Rental unit,Amsterdam,4.85,2.0,2.0,1.5,private
1011032.0,De Pijp - Rivierenbuurt,52.35217,4.895,Entire home/apt,319.0,4.0,4.0,Rental unit,Amsterdam,4.85,4.0,4.0,1.5,private
7915637.0,Centrum-Oost,52.36307,4.89709,Entire home/apt,250.0,4.0,0.0,Townhouse,Amsterdam,5.0,1.0,1.0,2.0,private
6739792.0,Centrum-West,52.36646,4.88235,Entire home/apt,464.0,1.0,173.0,Rental unit,Amsterdam,4.94,2.0,2.0,1.5,private
8787804.0,De Baarsjes - Oud-West,52.35811,4.85707,Entire home/apt,119.0,6.0,0.0,Rental unit,Amsterdam,4.92,1.0,1.0,1.0,private
3671340.0,De Baarsjes - Oud-West,52.36876,4.86759,Entire home/apt,400.0,4.0,57.0,Rental unit,Amsterdam,4.88,3.0,3.0,2.0,private
6739095.0,Oud-Noord,52.39238,4.92899,Entire home/apt,299.0,3.0,29.0,Home,Amsterdam,4.8,3.0,3.0,3.5,private
8071702.0,De Baarsjes - Oud-West,52.3603,4.86692,Entire home/apt,156.0,2.0,0.0,Rental unit,Amsterdam,4.76,1.0,1.0,1.0,private
8788562.0,De Baarsjes - Oud-West,52.36645,4.85563,Entire home/apt,155.0,7.0,0.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
6338151.0,De Pijp - Rivierenbuurt,52.35263,4.89093,Entire home/apt,300.0,3.0,89.0,Home,Amsterdam,4.84,3.0,3.0,3.0,private
8692172.0,Centrum-West,52.37976,4.88293,Entire home/apt,100.0,15.0,0.0,Rental unit,Amsterdam,4.85,1.0,1.0,1.0,private
8101051.0,Westerpark,52.38459,4.88058,Entire home/apt,108.0,3.0,0.0,Rental unit,Amsterdam,4.7,2.0,2.0,1.0,private
6804135.0,De Baarsjes - Oud-West,52.36647,4.85138,Entire home/apt,180.0,5.0,0.0,Rental unit,Amsterdam,4.77,2.0,2.0,1.0,private
8873574.0,Centrum-West,52.3798,4.89058,Private room,135.0,2.0,13.0,Home,Amsterdam,4.73,1.0,1.0,1.0,private
6863370.0,Centrum-West,52.383,4.89161,Entire home/apt,269.0,3.0,7.0,Boat,Amsterdam,4.75,1.0,1.0,1.5,private
4878850.0,De Baarsjes - Oud-West,52.3744,4.85936,Entire home/apt,212.0,4.0,13.0,Condo,Amsterdam,4.91,2.0,2.0,2.0,private
6873206.0,Zuid,52.35749,4.87699,Entire home/apt,499.0,2.0,213.0,Rental unit,Amsterdam,4.81,3.0,3.0,1.0,private
8129778.0,Centrum-West,52.37004,4.88501,Private room,143.0,3.0,47.0,Rental unit,Amsterdam,4.7,1.0,1.0,1.5,private
8817734.0,Noord-West,52.40793,4.90264,Private room,85.0,2.0,76.0,Home,Amsterdam,4.89,1.0,1.0,,private
6900127.0,Centrum-Oost,52.36689,4.91809,Entire home/apt,250.0,2.0,0.0,Houseboat,Amsterdam,4.79,2.0,2.0,2.0,private
6673155.0,De Pijp - Rivierenbuurt,52.35428,4.90005,Private room,137.0,3.0,257.0,Home,Amsterdam,4.59,1.0,1.0,1.0,private
9035487.0,De Pijp - Rivierenbuurt,52.33917,4.89633,Entire home/apt,299.0,4.0,3.0,Townhouse,Amsterdam,4.78,4.0,4.0,1.0,private
8136794.0,Centrum-West,52.37638,4.88217,Entire home/apt,230.0,2.0,157.0,Rental unit,Amsterdam,4.83,1.0,1.0,1.0,private
7515735.0,Centrum-West,52.37081,4.88379,Entire home/apt,493.0,3.0,10.0,Condo,Amsterdam,4.83,2.0,2.0,2.0,private
2826060.0,De Baarsjes - Oud-West,52.36062,4.86901,Entire home/apt,299.0,3.0,0.0,Townhouse,Amsterdam,4.88,3.0,3.0,1.0,private
3498674.0,Geuzenveld - Slotermeer,52.38399,4.83583,Private room,93.0,4.0,298.0,Home,Amsterdam,4.81,1.0,1.0,1.0,shared
7356864.0,De Baarsjes - Oud-West,52.36262,4.86174,Private room,114.0,1.0,0.0,Loft,Amsterdam,4.67,1.0,1.0,1.5,private
8329753.0,Watergraafsmeer,52.35317,4.93806,Entire home/apt,200.0,5.0,0.0,Rental unit,Amsterdam,4.91,3.0,3.0,1.5,private
6925102.0,Bos en Lommer,52.37537,4.86019,Private room,150.0,3.0,210.0,Condo,Amsterdam,4.66,1.0,1.0,,private
9085127.0,Centrum-Oost,52.36573,4.88159,Private room,105.0,3.0,2.0,Rental unit,Amsterdam,4.85,1.0,1.0,,private
6839428.0,Centrum-West,52.37862,4.89181,Entire home/apt,250.0,3.0,0.0,Rental unit,Amsterdam,4.87,1.0,1.0,1.0,private
8296118.0,Zuid,52.3481,4.85904,Entire home/apt,285.0,2.0,0.0,Townhouse,Amsterdam,4.8,4.0,4.0,1.0,private
2714856.0,De Pijp - Rivierenbuurt,52.35787,4.89561,Entire home/apt,280.0,30.0,7.0,Rental unit,Amsterdam,4.94,1.0,1.0,2.0,private
9121131.0,De Pijp - Rivierenbuurt,52.35345,4.89037,Entire home/apt,215.0,3.0,8.0,Rental unit,Amsterdam,4.96,2.0,2.0,1.0,private
4615590.0,Noord-West,52.42397,4.88864,Hotel room,94.0,2.0,99.0,Bed and breakfast,Amsterdam,4.51,1.0,1.0,1.5,shared
9133729.0,Oud-Noord,52.38772,4.93933,Entire home/apt,150.0,3.0,48.0,Boat,Amsterdam,4.82,1.0,1.0,1.5,private
9136787.0,Centrum-West,52.37318,4.88886,Entire home/apt,269.0,3.0,9.0,Loft,Amsterdam,4.82,1.0,1.0,1.5,private
1259411.0,De Pijp - Rivierenbuurt,52.35821,4.88871,Entire home/apt,228.0,1.0,57.0,Rental unit,Amsterdam,4.45,1.0,1.0,1.0,private
3573065.0,De Pijp - Rivierenbuurt,52.35531,4.89116,Entire home/apt,199.0,3.0,12.0,Rental unit,Amsterdam,4.96,1.0,1.0,1.0,private
4380449.0,Zuid,52.34813,4.84794,Entire home/apt,110.0,3.0,217.0,Condo,Amsterdam,4.75,1.0,1.0,1.0,private
9136823.0,De Baarsjes - Oud-West,52.37381,4.85761,Entire home/apt,170.0,3.0,0.0,Rental unit,Amsterdam,4.98,2.0,2.0,1.0,private
246493.0,De Pijp - Rivierenbuurt,52.35433,4.89863,Private room,125.0,3.0,200.0,Bed and breakfast,Amsterdam,4.55,2.0,2.0,1.5,shared
9137568.0,Geuzenveld - Slotermeer,52.37346,4.83449,Entire home/apt,400.0,5.0,178.0,Condo,Amsterdam,4.86,3.0,3.0,1.0,private
8129778.0,Centrum-West,52.37016,4.885,Private room,165.0,3.0,18.0,Rental unit,Amsterdam,4.65,1.0,1.0,,private
7113252.0,De Baarsjes - Oud-West,52.36518,4.86652,Entire home/apt,240.0,2.0,157.0,Boat,Amsterdam,4.86,1.0,1.0,1.5,private
6383528.0,De Baarsjes - Oud-West,52.37233,4.85786,Entire home/apt,96.0,14.0,168.0,Rental unit,Amsterdam,4.83,1.0,1.0,1.5,private
9282300.0,Centrum-Oost,52.3643,4.88867,Entire home/apt,400.0,7.0,87.0,Rental unit,Amsterdam,4.67,2.0,2.0,1.0,private
7126883.0,De Baarsjes - Oud-West,52.37108,4.87389,Entire home/apt,280.0,4.0,79.0,Rental unit,Amsterdam,4.9,3.0,3.0,1.0,private
9287447.0,De Baarsjes - Oud-West,52.37272,4.84985,Entire home/apt,180.0,2.0,0.0,Rental unit,Amsterdam,4.72,1.0,1.0,1.0,private
8447951.0,Bos en Lommer,52.3825,4.85645,Private room,177.0,4.0,0.0,Guest suite,Amsterdam,4.98,1.0,1.0,,private
8534655.0,De Pijp - Rivierenbuurt,52.3552,4.89161,Entire home/apt,403.0,4.0,195.0,Rental unit,Amsterdam,4.71,2.0,2.0,1.5,private
5796250.0,Centrum-West,52.38123,4.88619,Entire home/apt,160.0,7.0,186.0,Rental unit,Amsterdam,4.7,1.0,1.0,1.0,private
8544609.0,Centrum-West,52.37886,4.88723,Entire home/apt,350.0,6.0,210.0,Rental unit,Amsterdam,4.95,1.0,1.0,1.0,private
4173309.0,Centrum-West,52.37633,4.89259,Entire home/apt,170.0,3.0,0.0,Rental unit,Amsterdam,4.97,1.0,1.0,1.0,private
2205770.0,Bos en Lommer,52.38278,4.85254,Private room,122.0,4.0,23.0,Rental unit,Amsterdam,4.83,1.0,1.0,1.0,shared
5680826.0,De Pijp - Rivierenbuurt,52.34336,4.90479,Private room,154.0,2.0,0.0,Condo,Amsterdam,4.76,1.0,1.0,,private
5796250.0,Centrum-West,52.38145,4.8849,Entire home/apt,250.0,7.0,30.0,Rental unit,Amsterdam,4.84,2.0,2.0,2.5,private
5796250.0,Centrum-West,52.3815,4.88538,Entire home/apt,175.0,7.0,211.0,Condo,Amsterdam,4.89,1.0,1.0,1.5,private
620111.0,Centrum-Oost,52.37087,4.91014,Private room,141.0,1.0,9.0,Condo,Amsterdam,4.81,1.0,1.0,,private
1125467.0,Oostelijk Havengebied - Indische Buurt,52.36333,4.93846,Entire home/apt,51.0,3.0,0.0,Rental unit,Amsterdam,4.9,1.0,1.0,1.0,private
5796250.0,Centrum-West,52.3814,4.88553,Entire home/apt,190.0,7.0,250.0,Condo,Amsterdam,4.9,1.0,1.0,1.5,private
10585553.0,Zuid,52.34976,4.84908,Entire home/apt,200.0,2.0,156.0,Rental unit,Amsterdam,4.76,1.0,1.0,1.0,private
9400716.0,Bos en Lommer,52.384147,4.8491909,Entire home/apt,375.0,2.0,0.0,Condo,Amsterdam,5.0,3.0,3.0,1.0,private
5796250.0,Centrum-West,52.38295,4.88765,Entire home/apt,176.0,7.0,172.0,Rental unit,Amsterdam,4.62,2.0,2.0,1.0,private
4976553.0,Westerpark,52.39051,4.87076,Entire home/apt,250.0,4.0,145.0,Condo,Amsterdam,4.95,1.0,1.0,1.5,private
10600507.0,Noord-Oost,52.39668,4.95533,Entire home/apt,120.0,7.0,5.0,Townhouse,Amsterdam,4.9,1.0,1.0,1.0,private
1526936.0,Westerpark,52.37292,4.87225,Entire home/apt,185.0,6.0,107.0,Rental unit,Amsterdam,4.95,1.0,1.0,1.0,private
5720215.0,Westerpark,52.37639,4.87637,Entire home/apt,175.0,3.0,0.0,Rental unit,Amsterdam,4.67,2.0,2.0,1.5,private
9426449.0,Slotervaart,52.35896,4.81951,Private room,115.0,2.0,231.0,Guest suite,Amsterdam,4.91,1.0,1.0,,private
7218607.0,IJburg - Zeeburgereiland,52.34861,5.00784,Entire home/apt,300.0,3.0,259.0,Home,Amsterdam,4.89,3.0,3.0,1.5,private
8691762.0,Centrum-West,52.38778,4.88848,Private room,72.0,3.0,266.0,Rental unit,Amsterdam,4.78,1.0,1.0,1.5,shared
8226123.0,Zuid,52.35327,4.84733,Entire home/apt,162.0,7.0,73.0,Rental unit,Amsterdam,4.42,1.0,1.0,1.0,private
2968287.0,Oostelijk Havengebied - Indische Buurt,52.35938,4.93618,Private room,64.0,5.0,0.0,Rental unit,Amsterdam,4.93,1.0,1.0,1.0,shared
10628928.0,Oud-Oost,52.3522,4.91484,Entire home/apt,102.0,6.0,0.0,Rental unit,Amsterdam,4.47,1.0,1.0,1.0,private
9434039.0,Centrum-Oost,52.36416,4.89859,Entire home/apt,372.0,5.0,0.0,Rental unit,Amsterdam,4.81,1.0,1.0,1.5,private
7259166.0,Oud-Noord,52.39319,4.9435,Private room,65.0,4.0,32.0,Rental unit,Amsterdam,4.81,1.0,1.0,1.0,shared
4416629.0,Watergraafsmeer,52.34825,4.93682,Entire home/apt,150.0,2.0,1.0,Townhouse,Amsterdam,4.93,4.0,4.0,2.0,private
10122091.0,De Pijp - Rivierenbuurt,52.35151,4.88881,Entire home/apt,115.0,2.0,0.0,Rental unit,Amsterdam,4.94,2.0,2.0,1.0,private
3476261.0,Oud-Oost,52.36136,4.92817,Entire home/apt,149.0,5.0,0.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
4905127.0,Oud-Oost,52.35719,4.92193,Private room,145.0,2.0,210.0,Condo,Amsterdam,4.88,1.0,1.0,1.5,private
4905127.0,Oud-Oost,52.35719,4.92193,Private room,101.0,2.0,247.0,Condo,Amsterdam,4.9,1.0,1.0,1.5,shared
10670531.0,De Pijp - Rivierenbuurt,52.35155,4.89179,Entire home/apt,110.0,3.0,0.0,Rental unit,Amsterdam,4.63,1.0,1.0,1.0,private
